2026-01-24 14:47:32.587 | INFO     | src.lightning.lightning_loftr:on_train_epoch_start:157 - Curriculum Learning | Epoch 5 | Phase 1: Global Perception | lambda: 0.00 | bg_weight: 1.00
2026-01-24 14:48:46.384 | INFO     | __main__:on_train_epoch_end:418 - Epoch 6 训练总结 >> loss_c: 3.1309 | loss_f: 2.2953
2026-01-24 14:48:46.403 | INFO     | src.lightning.lightning_loftr:on_train_epoch_start:157 - Curriculum Learning | Epoch 6 | Phase 1: Global Perception | lambda: 0.00 | bg_weight: 1.00
2026-01-24 14:49:58.625 | INFO     | __main__:on_train_epoch_end:418 - Epoch 7 训练总结 >> loss_c: 3.0340 | loss_f: 2.2763
2026-01-24 14:49:58.643 | INFO     | src.lightning.lightning_loftr:on_train_epoch_start:157 - Curriculum Learning | Epoch 7 | Phase 1: Global Perception | lambda: 0.00 | bg_weight: 1.00
2026-01-24 14:51:12.358 | INFO     | __main__:on_train_epoch_end:418 - Epoch 8 训练总结 >> loss_c: 2.9287 | loss_f: 2.2507
2026-01-24 14:51:12.377 | INFO     | src.lightning.lightning_loftr:on_train_epoch_start:157 - Curriculum Learning | Epoch 8 | Phase 1: Global Perception | lambda: 0.00 | bg_weight: 1.00
2026-01-24 14:52:24.953 | INFO     | __main__:on_train_epoch_end:418 - Epoch 9 训练总结 >> loss_c: 2.8745 | loss_f: 2.1575
2026-01-24 14:52:24.971 | INFO     | src.lightning.lightning_loftr:on_train_epoch_start:157 - Curriculum Learning | Epoch 9 | Phase 1: Global Perception | lambda: 0.00 | bg_weight: 1.00
2026-01-24 14:53:36.839 | INFO     | __main__:on_train_epoch_end:418 - Epoch 10 训练总结 >> loss_c: 2.7472 | loss_f: 2.1296
2026-01-24 14:53:37.825 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 0: 匹配点数不足 (2 < 4)
2026-01-24 14:53:37.825 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 1: 匹配点数不足 (0 < 4)
2026-01-24 14:53:37.826 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 2: 匹配点数不足 (1 < 4)
2026-01-24 14:53:37.826 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 3: 匹配点数不足 (2 < 4)
2026-01-24 14:53:38.202 | WARNING  | __main__:_save_batch_results:482 - ⚠️ Batch 中有 4/4 个样本的 H_est 是单位矩阵
2026-01-24 14:53:38.207 | WARNING  | __main__:_save_batch_results:521 - 样本 157_D_cf_512_vs_157_D_fa_gen: H_est 是单位矩阵
2026-01-24 14:53:38.415 | WARNING  | __main__:_save_batch_results:521 - 样本 418_G_cf_512_vs_418_G_fa_gen: H_est 是单位矩阵
2026-01-24 14:53:38.593 | WARNING  | __main__:_save_batch_results:521 - 样本 472_N_cf_512_vs_472_N_fa_gen: H_est 是单位矩阵
2026-01-24 14:53:38.767 | WARNING  | __main__:_save_batch_results:521 - 样本 467_N_cf_512_vs_467_N_fa_gen: H_est 是单位矩阵
2026-01-24 14:53:39.129 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 0: 匹配点数不足 (1 < 4)
2026-01-24 14:53:39.129 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 1: 匹配点数不足 (0 < 4)
2026-01-24 14:53:39.129 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 2: 匹配点数不足 (1 < 4)
2026-01-24 14:53:39.130 | WARNING  | src.utils.metrics:compute_homography_errors:230 - ⚠️ Batch 3: 匹配点数不足 (0 < 4)
2026-01-24 14:53:39.638 | WARNING  | __main__:_save_batch_results:482 - ⚠️ Batch 中有 4/4 个样本的 H_est 是单位矩阵
2026-01-24 14:53:39.642 | WARNING  | __main__:_save_batch_results:521 - 样本 460_N_cf_512_vs_460_N_fa_gen: H_est 是单位矩阵
2026-01-24 14:53:39.827 | WARNING  | __main__:_save_batch_results:521 - 样本 456_N_cf_512_vs_456_N_fa_gen: H_est 是单位矩阵
2026-01-24 14:53:39.992 | WARNING  | __main__:_save_batch_results:521 - 样本 505_N_cf_512_vs_505_N_fa_gen: H_est 是单位矩阵
